2025-05-28 09:12:20.261035+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs1-ff00_0_120-1
  Scion version: 

  pid:           188449
  euid/egid:     1000 1000
  cmd line:      ["bin/control" "--config" "gen/ASff00_0_120/cs1-ff00_0_120-1.toml"]

2025-05-28 09:12:20.263210+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "gen-cache/cs1-ff00_0_120-1.path.db"}
2025-05-28 09:12:20.358240+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "76021fdf", "task": "control_pathstorage_cleaner_cleaner"}
2025-05-28 09:12:20.358621+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "gen-cache/cs1-ff00_0_120-1.trust.db"}
2025-05-28 09:12:20.447436+0000	INFO	           control/trust.go:41	TRCs loaded	{"files": ["gen/ASff00_0_120/certs/ISD1-B1-S1.trc", "gen/ASff00_0_120/certs/ISD2-B1-S1.trc", "gen/ASff00_0_120/certs/ISD3-B1-S1.trc", "gen/ASff00_0_120/certs/ISD4-B1-S1.trc", "gen/ASff00_0_120/certs/ISD5-B1-S1.trc"]}
2025-05-28 09:12:20.453914+0000	INFO	           control/trust.go:54	Certificate chains loaded	{"files": ["gen/ASff00_0_120/crypto/as/ISD1-ASff00_0_120.pem"]}
2025-05-28 09:12:20.454071+0000	DEBUG	              snet/snet.go:181	UDP socket opened on	{"addr": "127.0.0.54:32767"}
2025-05-28 09:12:20.454087+0000	INFO	        appnet/infraenv.go:101	QUIC server conn initialized	{"local_addr": "[1-ff00:0:120,127.0.0.54]:31008"}
2025-05-28 09:12:20.454097+0000	INFO	        appnet/infraenv.go:102	QUIC client conn initialized	{"local_addr": "[1-ff00:0:120,127.0.0.54]:32767"}
2025/05/28 09:12:20 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2025-05-28 09:12:20.454340+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "gen-cache/cs1-ff00_0_120-1.beacon.db"}
2025-05-28 09:12:20.501944+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "8ac0d598", "task": "control_beaconstorage_cleaner_cleaner"}
2025-05-28 09:12:20.504557+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "gen/ASff00_0_120/certs/ISD3-B1-S1.trc"}
